subject,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359
sub-13_ses2.results,3.6242565226207493,2.282053069151013,2.1839096936530087,3.6984091661359857,3.8072891959851165,3.7674708219862802,3.837659604288488,3.6927167876276465,3.7140510684820085,2.3067058146592547,3.4059980807510883,3.392285602853354,3.753585061928927,3.6125772205043867,5.046138837295328,3.6694579095788793,2.353006009738686,2.341058679536852,3.696269773113859,2.357683140039148,3.5822187032017636,2.2404854301339125,3.8100021714259418,2.2494635849889173,2.2463925043253683,3.59593919350235,4.2399222756883805,2.2603666430131755,5.413314466507008,4.806904870960946,4.205805216314044,2.369854616006549,3.8009856422696404,4.083195351363574,3.7221011774715236,2.3279464201149813,2.211091304077342,3.6095146283587765,2.3428840068237364,2.10991931409563,2.1985171874625618,2.3367113084008806,2.3652573282249403,2.407918355303601,4.611442132824451,2.2389962150425338,2.393593949886035,4.436020062392407,3.580104784870673,2.2857106612301976,2.3781240584143353,2.1880542273938612,3.51096033450065,2.2303686194111894,2.3212763763128033,2.198749897043604,2.2546404569569924,2.2756302746624293,2.1917267775462337,2.1740259234161137,3.837943111988562,2.355569922948663,4.464449366259317,3.493656852065096,2.3847050905093647,2.294156225772653,4.347003762882846,5.175068610668865,3.9897864048224894,5.07376630011123,4.272557688868596,4.26121220481647,3.7209771579955326,2.355470010438269,2.33207299102647,2.328644080495506,3.7901901061520387,2.303193001783293,3.7188816374163536,3.409401388305956,3.4881293931939417,3.583066699670675,2.362817136093815,2.3758645516188155,5.5484185984490395,4.0609271190422325,4.1546182387909365,2.355309783151797,5.133654259000256,2.3893749125430084,2.3719437343374237,2.3560076587411807,2.234448717147501,2.319512908398858,2.398810207397717,2.3751907460582,3.675557221419421,4.819144339197844,2.3344107742793727,2.2993925705453337,2.339230533195556,3.485452693420071,2.278022994673854,2.3200427370765135,2.2953163004873818,2.3999105445640625,2.368671560257945,2.327220695485361,3.578130527959689,2.2614625455434996,3.7012944895250794,2.266523585278544,2.270922787016943,2.317725657426518,2.3477330004305097,2.230782861218067,2.1256899420315536,2.1594000535022877,2.285235393067155,2.2055237545517414,2.2710335358589004,2.241201939043571,2.3589488882624696,2.436018558583467,2.3949440240625135,2.155461822017334,2.149543792944091,2.2434772711703848,2.358532202243765,2.24952317365163,2.2475703000362173,3.5434766457587443,2.3251041653277396,3.6644640894021836,2.379429713672078,2.1109775277091796,3.418143328764004,3.840354246530867,2.3686096333590516,3.829101755002106,4.55633738307481,4.11933252380533,5.501242156709134,3.366643959902999,4.08115233329224,2.40831747451442,2.2900011597527734,2.221693423359386,5.903581248208297,5.055924123710128,5.07648968089929,3.6883653219835066,2.136551755192834,2.387803588895646,2.2149728637413957,3.7804024651420716,2.3404172886429206,3.411318740519153,2.406381608467772,2.1703540318283507,4.005776359732412,4.198113789291832,2.3634875764952423,2.3229606769456543,3.900416164773673,3.705051065221507,2.3614684029260884,2.2557364437688934,2.384454377236872,4.470201442845715,4.5193291185142925,2.221725619043886,2.352785226678223,2.272177094664946,2.3449544608247814,2.3250087344089256,3.4030648505341428,2.1912714694331323,3.5054463573498165,2.314857272218309,3.825453233951065,3.8191097500636353,3.7385364045235585,3.7161095090795726,4.0914877947584545,3.6742518125462476,2.4330761762405917,2.2896491875750895,2.346840423905043,2.216942378956788,2.217823511959392,2.3504460309680777,4.331197820008858,3.509689316159123,4.509646689052206,4.505637949490648,3.376598872364976,3.5996289555871517,3.7115067422359425,3.419369546614699,2.389059095704462,2.386220722439861,3.5893411204674135,2.342826870844494,2.2199538608621006,4.658147961748716,5.2394218328772455,3.7667728000559646,4.616289172361273,4.586985784739136,4.187881497516181,2.289388329306629,4.138419035150523,4.497988291780395,4.616385909635827,2.305408429252192,2.1107192035268065,2.195101833160564,2.0782374736257236,2.2268370505269677,2.3258787535438508,2.2162068014943186,2.2135683136323676,3.522422161485473,4.672829659868568,3.8087193266331005,3.4817681874153266,3.41364673360849,3.6769063381845246,3.6273744624802484,4.057856851954445,2.266253028534698,2.2759963429734626,2.161134191613082,2.1772584766236616,2.1978673832525897,2.277401643629331,2.1320243672514096,2.3223876162161203,2.3385161254884856,4.004793359525804,3.4845915656309785,2.323942003073599,4.383186008497714,4.284254931951799,3.7044448201597366,4.8089584422052,6.213726957477697,3.976570872648097,4.014031947165731,3.8651749254364263,4.1500847192529395,2.3900575183731223,2.3355723958029655,2.3202581162505407,2.2801328256489257,4.803429243339058,2.3271195057895833,2.423833977914233,2.293841713798593,3.746002289864492,3.4933367519372873,2.3974351233810536,2.325773159398361,3.9221662179758066,5.606766425864399,5.1754591505655885,3.5215945475653148,4.6354017824533065,2.3850479039006247,3.4096364250333515,2.2304194852548247,2.331508261131536,2.293679563064949,3.5772894965247573,2.119304470606214,5.535110489334665,5.640200663852665,2.3365436341698658,3.4301938455654373,2.4133217786052445,2.273915275057052,2.3154275447298076,2.3111536099191072,2.2093233272006065,2.3508697237775715,3.543016981860256,2.3923221536651997,3.437878862823722,2.343310935312709,2.176539925682676,2.307224853661359,3.3476734246768975,3.4556574827692095,2.2476982316898235,2.3619061281247133,3.637413372563738,2.2352333530700985,2.24737118905849,2.2268750174906664,2.286616035350276,2.3128148017794397,2.3469128688862275,2.3877892732983836,2.2505512879484257,3.44472310703331,2.328928485481394,2.2585030020722714,2.2871553409848078,3.7366493672016454,2.2527356847985156,3.8241566009550536,2.410964520942411,4.184723357290276,3.6362450111012716,2.2533068295961987,6.265261365574769,2.3239480575319265,3.6394497763174956,3.7164068571426276,3.579902868073346,3.866241805351396,4.7350305090816915,3.401225774744843,2.2204586296140283,3.566121644283684,2.3779523831699025,2.3315345236521368,4.915750558810888,5.964265810156903,5.135185962353145,3.6987294012941643,2.3387316566223957,2.37712242830848,2.043839836186508,4.102195640832192,2.3664011307936406,2.382305433541225,2.3000370350707495,2.281240517978146,5.380767727305379,3.640961733422259,3.574757615596495,2.2065894014041927,3.8140652072671446,3.6810932876040763,2.266224163374843,2.208546240880911,2.307076223283376,5.587673491506559,3.6661386053110063,3.386577821763457,2.356165590458069,2.3144603090043208,2.164334607049808,2.3568028457378287,3.5349464165533253,2.1701699259464986,2.2539314716401777,3.4282249467563335
sub-19_ses2.results,3.7503103500312123,2.325640565534274,2.2896814894959396,3.4645880777778006,3.6057441661592344,4.115085850645282,2.261815015991588,2.4256331988242836,4.08040993076882,2.3869324940776613,3.4905687084439982,2.4080535326663863,2.4024866367694635,2.3785028359856843,3.7257141946065313,3.5179407819279955,4.107951520300141,2.3512057049939408,2.224610719583161,2.1858860400900424,3.419177602448027,3.6118598463727345,2.282487428702796,2.2207337066329584,2.432116043386489,3.5759748565539664,3.8478152246439166,2.2176916570820864,3.515164643189194,4.428111381094634,3.8245520505704933,2.2658131760488427,3.9559430206484727,3.9383577614780148,3.7805052565826696,3.502679550029709,2.1766198579011027,3.8223703381791903,2.4007654791030544,2.194757897593205,2.2922066314031153,3.4562733407486226,2.2653360704396035,2.3556499731297884,3.8872278420654744,2.3549646038499095,2.2882462819036693,2.172036024351317,2.4057638159317474,3.551618578074665,3.596134974607289,3.4212139637493517,2.3544635407114236,2.2393727751393797,2.222205222288735,2.3231463501122924,2.257933875030986,2.2255618510675914,3.569900977534135,3.8684992915422582,2.3134866316852776,2.3821971146305465,2.302805882817656,4.336060172689445,5.244820167036744,2.3286494223279837,3.3299811144705815,3.627042760957507,3.939983243525963,3.7922279449157292,3.4993122530871177,4.868681921823031,3.5597790347896363,3.5270198619257536,2.2823687766933274,2.2247974769885195,3.4211667326021287,3.4902352123022666,3.584174039923434,2.2025694177257464,2.2890423536608155,3.9132258704705905,2.339707669139598,5.494305679387673,4.890786582125413,4.919596295650903,3.42719947215124,4.613160977896201,2.2888065087270366,2.402795285753357,2.2749167563962542,2.3747027081652528,3.400493394991978,4.7994173033769645,2.3379167124094815,3.7079134517302403,3.4012994981922717,2.309265443572112,2.271932961662545,2.245590891697867,2.278107342375548,2.11778973537272,2.2426254397572114,2.1718947064419467,2.322436998079224,2.1619867795309586,2.129539964471695,3.5983532133569827,2.3564387291295765,2.0563718624300256,2.2613646198673307,2.2595942369362794,3.4738299659427976,2.379745280843824,2.1220295526526836,3.705720127320805,3.6323076786858612,2.116681349202687,2.3119348098210173,2.2548007795786797,2.3359564936842445,2.206137191253733,2.1409570358085457,2.361736753805208,2.3182860929218743,4.070419501817234,3.854493161023154,2.323855462742558,2.199450477809223,2.291907526721582,2.2763119809913572,3.5623674506358793,2.2719816474137726,2.299918135791501,2.282553141542906,2.163237573406784,3.903195278542464,3.467936320814843,2.1795110795176074,2.3774901983416004,5.3509366847345134,2.3441266941427132,2.366706484387783,4.803915704870564,3.695566796649911,4.418752369275769,2.338511829067831,4.11021078873516,3.9979569164487003,3.8945530727289936,4.689271650313689,3.4687480336615013,2.312237753855086,2.2877405318023696,3.4019493908308904,2.3047504040368536,2.2917685570746946,2.322500290330151,2.2796376296767336,2.2278859944923717,4.384044979943766,4.402816799465157,2.2595950029052325,2.343444937091946,4.54889773104931,2.196682916301843,2.301479886469072,2.191458649346857,2.1824960768775297,2.350754861372041,4.3749927610088095,2.1387860961210596,2.163734231811769,2.0619123732704474,3.5303643700136615,2.2705429861578015,2.306699176619356,2.045514275053533,2.2696710690248207,2.2886429014845966,3.7998072746812026,2.2138067581332916,2.387733754593712,3.737870148358478,3.9311104132043404,3.891430719971563,3.4780115144648196,2.380604334184519,3.982643038857416,2.256812723991969,2.357615399561703,3.3924109143702283,2.384223528714871,3.3843985735160733,3.604313271125224,2.3439720753592894,2.282717203358601,2.1794679223764355,2.353958426477938,2.3027287800306335,3.5377651335240494,2.373653170067448,2.3656982691564106,2.227308078306961,2.3818982723745235,2.3643143980592316,4.154407887756474,2.2881193491175296,2.3668292786364082,4.644068584736131,4.374173288781101,2.3501210698733868,4.156251787485864,4.541075159387008,4.6468745530029505,2.3085638076513657,1.9890804633121317,2.2507077302096117,2.367203348771018,2.1727935316297047,2.3095403630342446,2.404393375136563,2.171618070187324,2.3933726329529446,5.032417810567623,4.973961207864889,2.296579040872726,2.247310276842007,3.8997414488996625,4.904976515691898,2.373418683099474,2.227963500751706,3.417892739695243,2.3912336807654544,2.2404694715695332,2.1821841084206355,3.5975597839157345,2.3295281380189623,2.241078407454032,3.443499817944281,2.304277877317506,2.344997281726198,2.3117330328466825,3.916129132325093,5.914989904097776,3.59120621486318,4.199511932171973,2.4185781079835054,5.032929013599047,3.556709086859537,3.370940616188871,3.8100537761349917,2.3702148703855634,2.31844350929817,2.3120214462346658,2.302730582761562,3.463627694503086,3.70956581127912,2.105439345479981,2.207046057900819,2.3458751007066967,3.9387558103321174,5.199552556419085,4.920111739382763,3.7997030961911094,3.409062430964247,3.746246519704365,4.362559296668845,3.7700431276569315,3.651682804904132,3.553968310512936,3.524529232528399,2.2834914254275778,2.350192283100033,2.2772486493953985,2.2275963419889147,2.174731650464186,3.650491137341449,2.060993272512757,3.455934321053941,2.2748323284647993,2.290091698727497,2.239841867869269,2.303605554629013,2.294930667092106,2.158972149235457,2.2516497960799797,3.590561828533633,2.3300901897307744,2.1372980576230582,2.1756931343321435,2.326818796491186,2.219296945468236,2.2788720789736914,2.191656583148582,2.1093926045656257,2.378087782651244,1.9442627237581647,2.2625625312432733,2.2106258400203425,3.443704411356281,1.912035307684301,2.176122847850092,3.623326219368449,2.2171785370444193,3.6753758697484398,2.1826028771118224,2.2491799582123106,2.2499564258941205,2.37574958226654,2.143499698972442,4.517323119292503,4.076535363146677,2.294750039288506,2.152949466669991,2.341856509869233,3.3577587282053583,3.8089072602033074,2.3888978489423827,2.2347889403893215,2.332144477505479,3.3930436936668715,3.8780546430577676,4.393427228351082,2.3526503391626226,2.285722004657708,2.37005009396176,4.983584680607422,4.2270863164116514,4.562688563662495,3.916520459389611,2.2185233601655385,2.393521436540649,2.3650316516513317,2.2346866853937293,2.4112687551227787,2.273154393512269,2.381305265584114,2.259949593622145,2.242274778279279,4.418102038627026,4.506498839328311,3.4300624797462085,2.253763443301161,3.5673505621573773,2.3543446328628566,2.1755658297259703,2.178079812340532,2.2462965231302796,3.5688190605998305,2.330431993157966,2.29924026014025,2.153750319388375,2.1934339187087337,4.707146159207466,2.191846724094761,2.1219484853640305,2.293794178018928,2.2354157315862695,2.2142271993640352
sub-1_ses2.results,4.553235882463846,2.2437263146413358,2.3723620662665197,3.6818331283543353,3.97407526782933,4.4991820151712965,3.730080329241366,2.358462193730537,3.6325617342597054,2.2003189546673205,2.100010142750813,2.0901431548203444,3.4799455971392157,4.538280040755863,4.797954490991044,3.5475811128371233,3.4590821005676395,3.4245186732751525,2.3540728388560126,2.1203232689906564,4.011772021050893,2.4102998584459856,2.187112142094831,2.129211281473709,2.226854019133975,2.234143108496092,2.248296091943377,2.3788017378989226,3.7201881300863437,4.850168894741373,4.56859038075142,2.2956339395999983,3.90834284580489,5.209892988642647,3.9637387104336526,2.1326482473256974,2.258717942954586,2.1239357620160026,2.3709880736320055,2.1822915336751985,1.9954007695281493,2.212059333373867,2.29676464283143,2.301064058725446,2.3267012390775337,2.331434242174492,2.175223719617133,2.3908688009792884,2.3798024924689205,2.319986933820159,2.3473052286843465,2.374346285733697,2.365438994652779,2.1962646155873773,2.2358140957227133,2.067302541242354,2.0386995838450206,2.3365511537621253,2.2080861348016336,2.28162938251659,1.9989411481357808,2.106227537800735,2.359294683804304,2.110099186563997,2.1158610549992316,2.1868237798300862,2.302425689881961,3.4330896631188352,3.4134313056563643,2.359011887209645,4.19308233172111,5.282409723146619,2.3253272204871864,2.248769339438249,2.1940381180403925,2.223210264146882,2.2996397329453715,2.109420080154848,2.220822912323918,2.303799763593794,4.133959571006057,2.293425003453057,2.4047313608021708,2.369681647902205,4.474354322538056,3.6203377421467637,3.7900307386892433,2.098507281664851,2.3062635732900976,2.1269235756052227,2.2556981013801085,2.2879046051953846,2.123604277773678,2.155094465457438,2.2958754024803567,2.3063622410722693,3.566120886873614,2.2342137774433426,2.1624426907907814,2.220565867742735,2.2024370375764413,2.1796022251774887,2.1107206383994814,1.9917626678786056,2.0938299476738975,2.1296028291605076,2.1908422590083907,2.317153744254712,2.0660581759790326,2.126088928588177,2.167005914754956,2.331815054254532,2.2003259776415987,2.2802096887975924,2.1995891020163176,2.242858710761566,2.331531703187382,2.1355323626452685,2.1918564520289054,2.2017773387250346,2.1486664988844417,2.2106758456496918,2.247491508292284,2.068179417416677,2.27487711057526,2.375950522502227,2.2256029231381795,2.186662258557004,3.7915365929591056,2.3255933242801765,2.2572998175551375,2.4341597077309283,3.3418928671557904,3.6437961843226123,2.2282364367550023,2.305883477160323,2.2368988558210456,2.3069477945844072,3.7815474545391967,2.3335708787283793,4.605842672951628,2.252865327260456,4.623118294391939,2.393513639393988,4.253862873392158,2.2714582907578937,2.3050154280699324,2.336801767038013,3.6100311383948696,4.424959254217404,5.04527792578806,3.560021818819004,2.024261004167692,2.32193311278181,2.279608444195704,2.365553987576014,2.1931297924070225,3.7926979576079107,2.0359747015930463,2.29143144363674,4.992827321745894,3.772235462936745,2.2666021751435963,1.9165776406080701,2.106918759826672,2.273675842309597,2.09406807622927,2.1837976710181657,1.7583125609036756,3.6063476523738354,4.683850385903559,2.1570601437716066,2.1093951328011387,2.2487784140700215,2.272296935111615,2.2248496173830103,2.3331752253886533,2.2229343740126537,2.2064369380970543,2.1439256847642643,4.097567394193229,2.1761609658351744,2.1710767740566905,2.343513013907801,3.8042582912668976,3.5536853599111846,3.6548944583313108,3.4750407117063147,2.3377585056182624,2.183109624318935,2.312504887093681,3.4437734601501466,4.097469925261798,4.561167909972749,5.170783226843373,2.2173059741587,2.3309783913775757,2.4163636728683917,2.26296202578776,2.2518818588086966,2.2768932177511934,2.2513856369619933,2.343382481863343,2.03145655713841,2.313615783016618,2.2797322850073742,2.3193799116175775,2.3679875667168533,2.3644124825696355,4.42872785207896,3.5564332009642836,2.311698967890597,4.611781716625132,4.107283140173264,4.740691472814795,2.150329696731571,2.3649780087885803,2.2458609536841303,2.2327210813252636,2.181923800750203,2.1107343308532207,2.2573587295473354,2.123284218804579,2.23998454996268,2.3049615110827593,2.3254969534266654,2.321690067976635,2.3261682648361823,2.2004814784898348,3.879493125473323,2.40391772916687,2.2803333429660713,3.4176130833159584,2.2180497030685884,2.263727312538652,2.363352689090622,2.0578348695688398,2.096540155633355,2.1040122650471007,2.1954049192294924,2.131402984811691,2.221740255361749,2.306383346027275,3.358714961767409,4.05845897657284,2.2824760435546985,3.536342454867337,3.598983996041698,3.706187080369819,3.456978367524778,3.676659061419876,5.078936444130452,3.5692620076980064,2.3767131793756593,2.2511946135753607,2.120111744220493,2.2683631134168083,2.2475116287489225,2.177822766161936,2.2352466533607633,2.340880736015484,2.3170521091263296,3.579919117733543,2.297513884106048,3.5300598942098764,2.315909395156602,2.3919755507520053,2.24866294897192,2.356645567405355,2.2236305620132164,2.1858175123836765,2.2322345037430043,2.241686971998665,2.1702153576955068,3.996276362770191,2.1087938935545076,5.250520843767944,3.369494422246048,2.1914004171423622,2.22846970924439,2.372653483758837,2.2834046153366883,2.0584038170320014,2.2234980302604592,2.1331136128998955,2.1733533817467428,2.2544180546658947,2.2402480053967766,2.319367537384862,1.9503252291595516,2.229083301153756,2.18857325634691,2.1312093283007356,2.0903791858939176,2.2638806501636513,2.1920159113600337,2.370464938533794,2.132225146840426,2.142222377966886,2.1276872226706525,1.9984043665554885,2.1806478094113415,2.246812972090558,2.022006061027304,2.3288138293153327,2.1926457383644498,2.0852491511123676,2.2959252757180213,2.0863776583599942,2.3470600637113836,2.249537185341604,3.6444803751753945,2.3313149797723414,2.156878895646252,2.3195731900668863,2.257476159265927,2.117251248140792,3.919979898271439,2.339743440833461,2.2314969737508092,2.2190396162271115,5.315662758700337,3.639249594260088,2.230573004731532,4.292738060658579,2.3162330900391335,2.2153876196133924,2.3230360008961,3.9410914023983774,4.59652605508292,4.978797634030171,2.1844577743275617,2.1351128525555056,2.0310089047011552,2.2546276383760757,3.592323866264179,2.4110608132608284,3.4811365199296276,3.709440199149479,2.053948696264203,3.9560416805258516,2.38623458159652,2.374415911769178,2.275842467657462,2.1176140952797136,2.234711149180834,2.1545803193810698,2.1812115876645173,2.3216104708079075,4.0657519138949905,2.2808149334307326,2.2851902347689315,2.347426185726321,2.037907654573229,2.2211113596588303,2.2202365829975106,2.176900967761243,2.287742556171511,2.2744782813263864,2.281771748773606
sub-20_ses2.results,3.615393687614637,2.3148461342506907,2.32053816521959,3.4968707719868073,3.7759903009895286,2.344294984297825,2.2362638223272975,3.442698116146341,3.951120948956065,2.2348540078689614,2.3121964137714563,3.489061535356757,3.513405404525738,2.1842278379713815,2.243720823780068,2.295163161815105,2.3324517321025677,2.1895563618657627,2.0943739131323893,2.2083085212345317,2.206570004659966,2.187899341166948,2.1991873891486575,2.248311085557435,2.2493136560944382,2.2955021168439984,2.310294220839324,2.3554679121802256,2.4204551702932124,2.260263970204968,3.6601294577015455,2.299576804245468,2.2843724479308385,2.275915943879573,2.337237500432839,2.253005763730239,2.1683242403081073,2.1990826843869686,2.1489690669399613,2.3031496727027223,3.677292356947853,2.303373041082171,2.3353848658990475,2.2746279146352886,3.5627510888884992,3.8647097969484183,2.305834365863812,3.5853751566004988,2.3532453510309015,2.3594986370805247,2.335388021372351,2.1663645753321172,2.400891398185017,2.3495394280319797,2.280168212073,2.0980170078223894,3.4246149988702124,2.18270576135514,3.6097018104795797,3.3980795620956825,2.2436952308619604,2.2622066524949718,2.2784600283970673,2.321946817184213,2.422422964445205,2.348215744697476,2.332407211302545,2.338721685776123,2.22898384789381,2.3416354462829414,2.374924922995639,2.3344105414890315,2.3238440370132363,2.39167487089861,2.398874638910188,2.235124347927231,2.409154463461012,2.3590441598000647,2.238680708439102,2.198663957677934,3.349035281621681,2.2912618754128182,3.6454842617456813,2.3633485921558792,3.416245854500733,2.279080722824614,2.2893033334404462,2.347048417064986,3.7633573139861958,2.297271032370176,3.372545759510563,2.3265456566624194,3.7840502264978775,2.275657913413661,2.3800395963477428,2.2665771463409454,2.3871322574043807,2.343095842402373,2.453667994379383,2.392068753932861,3.5589531409355115,2.2729865157538196,2.2261166310589156,2.0910437228692738,2.2996931754012198,3.639409923366329,2.3803508548963177,2.3303615207327937,2.228078795832764,2.2460609450727382,2.216248566185279,2.1610779280846413,2.2747431457707465,2.259298721360283,2.2597354242609855,2.145919505378993,2.2042610542959866,2.1508660904934382,2.3589186852130704,2.189473860429182,2.309221664420365,2.065815971886141,3.5798072418874036,2.3135620755567734,3.597550665879323,2.2694164140978614,2.2682371719115877,2.3297651059811026,2.4260252644722375,2.267471183363365,2.2086230011957504,3.618141919021629,2.42439538151087,2.2423356652676363,2.3618633506770546,2.2818629507403045,2.3794308953435195,2.388796458921772,2.3252910372169495,2.276815602679412,2.109337798034437,2.3297091595970167,2.3202145777728287,2.3154899434114737,2.4281625929743864,2.1930048728333564,2.3253926093049353,2.288623366154159,3.695788813302344,2.3754791824234474,3.7240353511846727,2.1148055923158315,2.155359145677982,2.1913530607113536,2.10544079096119,2.1718401692165274,2.3153869629094443,2.1454737760816673,2.1275781778951113,2.039194551907591,3.6030908964014556,2.295469212025256,2.2569535625586643,2.186283869135853,2.215500388702858,2.1825392757619304,2.225797080127073,2.290277071057582,2.2227115632562184,3.6754330474835157,3.6913322426542745,2.1582030440922786,2.151771091936088,2.2597219634049934,3.6544615029406486,2.1873320746617546,2.2251594363364005,2.167664497228944,2.2509538116672014,2.3756653400730623,4.015962679186933,2.3710139813038054,2.2926298436851478,3.592148655028604,2.3810388339385193,2.284538762087955,2.0750459807250246,2.4097703391754646,2.415927771985208,2.311252099603235,2.3094891097014134,2.2667717887771364,2.163653237587524,2.237960920713822,2.3217568469828365,2.2771105037461776,3.906743857007355,2.1068247182115907,2.3006032864490296,2.3265419613186262,2.180396459576974,2.2681333007235347,2.1363162897337724,2.1737527290491343,3.4500347019110227,2.140066074563133,2.3960582268067308,2.255115985535883,2.3871784403149414,2.2291843599997443,2.403702961750003,2.118730641506324,2.2465411532357926,2.3163420308373976,2.143548238891098,2.398985428203606,2.3529932634060486,2.2952112455230376,2.3129715250719727,2.1483071868804675,3.3691737861118223,2.2348098334620055,2.2875875119240447,2.3719336327217846,2.3127398021080703,3.688545403106633,2.2439130377248517,2.2570080671892683,2.178144051351806,3.643884051960551,2.401671650310213,2.2915800278685388,2.347199514803452,2.330620175647068,2.092519888445788,2.352727523418622,2.359246151579211,2.3013994041242616,2.4054871153246538,2.3281850142566167,2.0419001634946388,2.1887791334490263,2.3021502669152474,2.3094301741058496,2.286492652745827,2.1804407495567277,2.4204192736288213,2.2013534635558556,2.288089040398168,2.373478046126553,2.3255390453228806,2.2807679760595194,3.613482144146337,2.209491203936425,2.235808903724687,2.2864246147323573,2.3113612321025623,3.440596632962998,2.215661935100915,2.2306062037425387,3.453113947126826,2.338677609890103,3.910857839523595,3.6395321847668374,2.420179956105623,2.3697180373126585,3.4776993530487967,2.321276031750241,2.3583881631364263,2.3000560118038953,2.230616919964115,2.2223253359435793,2.2430353035534063,2.2461882597446,2.4235416427673364,2.254104156155086,2.396762264404792,2.4035443089145123,2.364919883738163,2.35145011960457,2.2654646781992542,2.243284058545095,2.3490823401935144,2.317369562867157,3.6076336171542187,2.343533433890647,2.2324395516154656,2.3551354135440166,2.3537377662699317,2.3445521766807946,2.2617979970486113,2.3111110035570324,2.182027294504396,2.2906070097881432,2.1062198676610837,2.0630019589837483,2.2207720454203956,2.2455272142655347,2.197679694297392,2.0832411014145205,2.185793037955685,2.2457107912104,2.2342834138952723,2.264935281459943,2.3548204055505613,2.099268156109012,2.188646296408446,2.307579305772133,2.2206263696511113,2.314310342517275,2.349019822705313,2.295960353520523,2.303429798795535,2.352429594991184,2.2175539396449997,2.1348657655895837,2.205157538346784,2.292402780917261,2.258825982721765,2.242700655218855,2.285098970885339,3.8611017937119962,2.349769964492814,2.3520807949830607,3.7328596545994293,2.378460895801603,2.379185330739843,2.3250663224522645,2.4227290155260968,2.3333292776593297,3.4938937044573706,2.1451481292144203,2.1206201818761103,2.1280525791930414,2.174065819767862,2.192106950721487,2.4205356739745416,2.2378514200392914,2.286799737476245,2.2147196419871373,2.3012034932448793,2.2264015780929878,2.194755145364376,2.1243920656052313,3.705145142267421,2.1669189753655203,3.729623399536576,2.2824386697031667,2.3354288034178454,3.5911500921503223,2.3615447990150757,2.2426042554219965,2.1704942865339287,2.3341979289103127,3.821211606758262,2.3356423793807046,2.1653338196070857,3.7724073763653507,2.285678465296478,2.2487753770452628
